	400_vs_60k_in_HPLM_fc	400_vs_60k_in_HPLM_p	400_vs_60k_in_DMEM_fc	400_vs_60k_in_DMEM_p	400_vs_60k_in_HPLM_15mM_Glucose_fc	400_vs_60k_in_HPLM_15mM_Glucose_p	400_vs_60k_in_DMEM_15mM_Glucose_fc	400_vs_60k_in_DMEM_15mM_Glucose_p	60k_HPLM_vs_DMEM_fc	60k_HPLM_vs_DMEM_p	400_HPLM_vs_DMEM_fc	400_HPLM_vs_DMEM_p	60k_HPLM_vs_DMEM_15mM_Glucose_fc	60k_HPLM_vs_DMEM_15mM_Glucose_p	400_HPLM_vs_DMEM_15mM_Glucose_fc	400_HPLM_vs_DMEM_15mM_Glucose_p
RALY	-0.012230820879288923	0.6010465666175309	0.024035113359354963	0.2078805104713314	0.020357080174656032	0.12090357656265138	-0.011734647901637679	0.33809366231189575	0.03127577558848536	0.08378587945476658	-0.004990158650158571	0.842735877665058	-0.004334309009023552	0.7181204544228865	0.02775741906726992	0.05510584562842835
GTF3C4	0.15698441249924736	0.010948318848984796	0.06630329407109116	0.11633712270914959	-0.07517477973627548	0.29197599108619066	-0.023109799492961963	0.49969479123516736	-0.12735534325808204	0.028041567421472808	-0.03667422482992588	0.08081220677552113	-0.05904214294554873	0.351611915314925	-0.11110712318886218	0.05607031418880422
PACSIN3	-0.0014164116204830376	0.8128745221175536	-0.00794330353643154	0.46125214080715893	0.01705579949394093	0.15495847591236261	-0.014540698231778315	0.030832438515364897	0.024358627899619824	0.040146585210203097	0.03088551981556847	0.06949839920584928	0.0015903260194165313	0.8636669867597891	0.03318682374513567	0.00012378430593901907
ACIN1	-0.004488927734739256	0.524926636256737	-0.010199849892812982	0.4940673558635511	0.029408652157914293	0.02069218506722916	0.014502061157199975	0.41901379909386893	0.010851903982678709	0.38658932532652457	0.016562826140752603	0.21521741668049504	-0.003198915860579511	0.8484890693008744	0.011707675140135087	0.21293173233672621
AMFR	0.08220256805516596	0.3317545318568086	0.07105421051908063	0.0725927630369628	-0.039198024575519186	0.6556500747733026	0.027670099920956332	0.5920562645019707	-0.016059459547226616	0.8309943206967983	-0.004911102011141145	0.8994961325436142	0.009989361509983745	0.8916604154798946	-0.05687876298649191	0.4483682440905562
AGO2	0.030223989957379883	0.6526703737886088	0.03665410802608811	0.23184814239577614	-0.0006724483913838436	0.9878258619034588	0.029815969969182936	0.022593086454202094	-0.06848636279608743	0.33632263722990946	-0.07491648086479574	0.07506965468444703	-0.016985168263966614	0.7042378928833579	-0.0474735866245335	0.004347442777708967
AGO2	-0.025280511473840896	0.4218864087117113	-0.012173446779840691	0.6488641825982162	0.009733842421356017	0.04347046273558424	0.005649840776656863	0.5511263809466002	-0.0057271418713898915	0.7386571264814363	-0.01883420656539009	0.5976120151567068	-0.01648353196701422	0.055504071520278954	-0.012399530322315267	0.22362229355823668
NUP50	-0.036666968101560206	0.07512324375383088	-0.024979342743307688	0.612479901112765	0.014957808085973235	0.3696803943417087	0.0020848700398288585	0.8203916273351087	0.013931569085236553	0.40667142331473244	0.0022439437269839136	0.962728032215173	-0.028876809572575546	0.13918490702289002	-0.01600387152643094	0.11089787696615942
ZHX1	0.14271573494752657	0.2494177009357238	-0.06525627404013486	0.20590335735953424	-0.19491541369917031	0.1318752539722778	0.033031304071420964	0.32531735925422955	-0.1669566263885773	0.201118601428871	0.04101538259908418	0.4022662469844078	0.002001195276755922	0.9458833878676458	-0.22594552249383534	0.09737990894106627
CDV3	-0.035344759846704384	0.010564007558742665	-0.03243856976787111	0.23934160527878048	0.012706204156573366	0.40444063041974637	-0.011089609226415597	0.28433716928461994	0.013100525356518443	0.4014042906714764	0.01019433527768548	0.6548029755729325	-0.015065487631926798	0.242001956925408	0.008730325751062157	0.51592305151039
CNOT11	0.016930300740121078	0.12100390613130516	0.04087835204326168	0.04862328952296518	-0.027103315731925134	0.4697163035201866	-0.0049593743304864055	0.6591917149210258	0.0023573532599939495	0.6641392757037117	-0.02159069804314671	0.17814846443076515	-0.01663920112754889	0.5925071569188957	-0.038783142528987735	0.20783525719263538
DSE	0.06727665600733242	0.7974807126235393	-0.2507653414665909	0.19223099820432046	-0.19969352750144648	0.4154420988658781	-0.3562660990618699	0.18399592279625998	-0.20291804198805327	0.3297709462402532	0.11512395548587008	0.6422371114475601	-0.07628635147739857	0.5830104379735516	0.08028622008302488	0.7873189085245738
INTS6	0.04425052629270899	0.5143753915403246	0.058258838090070715	0.442592446050433	0.08425802010954549	0.28512532562016724	-0.09520878622836053	0.14252179209022725	0.05367804485472339	0.5350257525846928	0.03966973305736153	0.41709820185105606	-0.06863797243279059	0.3639031515274554	0.11082883390511528	0.10575277985242902
BAG5	0.04438376201925354	0.4382861105355726	0.13730031741612875	0.12100904801433242	-0.0535617017498755	0.3994098975317201	-0.02500684224140418	0.2529238249129373	0.07521611792808391	0.31019007738164395	-0.017700437468791186	0.7824205199911471	-0.027969515250609592	0.41809775771789115	-0.05652437475908091	0.3579458285697141
AGO1	0.02660654100653046	0.33535731389797996	-0.03490844127317885	0.7396836465966098	-0.09191438840448421	0.3529030780824608	0.08764870816055552	0.4225726802235257	0.06080943949669425	0.04000123015807816	0.12232442177640371	0.2977301373249651	0.12327749362089402	0.2883001921780292	-0.056285602944145655	0.5406452727973495
RAB21	-0.06381675939428678	0.2601020334131849	-0.010582142367495707	0.7714113899319927	-0.025322682097507626	0.3374502364756314	-0.004739863080811169	0.8146652857496335	0.014596240856715835	0.7212468691942554	-0.038638376170075095	0.44802489704682547	0.03699819268640428	0.13331798229944905	0.016415373669707925	0.5137355756193644
RAB22A	0.04475791790857375	0.6248090460641759	0.028353827900018825	0.348795199802753	-0.005088280847697616	0.8987806890473633	-0.0380076630994631	0.16382181849147784	-0.0827463444623028	0.08857543787076042	-0.06634225445374772	0.46846365164326714	-0.051749015687640475	0.2691725037461314	-0.018829633435875025	0.4247796494712669
ZNF346	-0.02763049417312403	0.14606524794132497	0.05689897441130751	0.24814434142711034	-0.03705962457244864	0.273349503484232	0.012013237184178857	0.35163175894230736	0.06295704203223731	0.21485903183540142	-0.021572426552194324	0.28863272503294607	0.04053586368244856	0.01049366868558314	-0.008536998074179021	0.7740106044290929
BLOC1S6	0.08521315059555336	0.15455749153341974	0.04106029040852454	0.36186040603445396	-0.09274944090790696	0.2108880526207989	-0.058709851984557505	0.27096594901408294	0.019633115903156462	0.7271749855204686	0.06378597609018513	0.15396458824325432	0.0834723694176202	0.1686044142952616	0.049432780494270655	0.4571668048934022
PSME2	0.04311831694664272	0.02979294290824504	0.06683307052659823	0.17634797124811286	-0.006588736280468066	0.6896965651760032	-0.002747698786612728	0.7004363831753004	-0.011718530320789119	0.7677369395812533	-0.03543328390074455	0.06003809719022886	-0.013785074878434712	0.36917447850822743	-0.017626112372289855	0.20987776951175133
MKLN1	0.28661367794751647	0.014519517062085692	-0.01299790380437579	0.8622806362652617	0.09921518496010626	0.5841155160139321	-0.02710800933865862	0.828091905753889	-0.3047842020631244	0.02311534256588269	-0.00517262031123209	0.9227281506763315	-0.07464577921427401	0.6792867971630533	0.05167741508449085	0.6769356929684032
DNPEP	0.04744874809941261	0.13021624741336577	0.031504458320359405	0.1738124716972107	0.015580836894258328	0.42327227034017445	-0.003754344767686569	0.5786096559909508	-0.0024753628073796137	0.9262430124061587	0.013468926971673666	0.027122299187920206	-0.03178825798935928	0.15091279574685218	-0.012453076327414641	0.2732627543039714
RAB23	0.02615232722770877	0.6146403992840964	-0.09567079805339584	0.20419484277017205	-0.016462709243420054	0.6977295476804056	0.0023399006671793268	0.9503572613517337	-0.027308287174582075	0.5999476524128594	0.09451483810652238	0.20794410119878148	0.008709189071698003	0.8112997793186989	-0.010093420838901376	0.8145799587390635
MCTS1	0.08600425159631354	0.0069429037850569095	0.08183679577447533	0.18169808333185558	0.01729315948143437	0.6301402656219856	-0.02912276333809971	0.2526057837246613	-0.0420833479858861	0.4327839236744164	-0.03791589216404794	0.06818666705757874	-0.06919148237841051	0.10378887134259834	-0.022775559558876356	0.4455791930237366
FAM184B	0.01892408474499197	0.5502006262987169	-0.06179315037207316	0.3280309632249744	-0.017117848715278515	0.8793966251602217	-0.10637925816131906	0.2889864421757953	0.014854691029004306	0.6611675435817399	0.09557192614606957	0.1799461211045694	-0.029086002269250465	0.6952425358631973	0.060175407176789916	0.6326659078036496
SLC39A10	-0.06171983087109537	0.6378160675581915	-0.06691339925324377	0.34329966219135966	-0.05370397559566334	0.21386993557610454	-0.024428289145229504	0.601568190761089	-0.027392235591813058	0.2799465048158526	-0.022198667209664787	0.8723089017491488	-0.0008027740946206525	0.9831681320030732	-0.030078460545054354	0.5173992893524733
KIDINS220	-0.007764752721083909	0.6702263637459875	-0.05369331163538705	0.04363785061863097	-0.012879782750469918	0.7445938319825828	-0.0302276815027258	0.26796375792790567	-0.028997531530059514	0.13731316923377251	0.016931027384243673	0.4149783321804571	0.001655153168952226	0.9667688502219498	0.01900305192120812	0.4382890772358323
ASAP1	0.09408990820896354	0.25117673389822814	0.035756060654607694	0.6634802984118244	-0.060191918528143984	0.5342086508182393	-0.09877336643559635	0.13600150593470123	0.015334919857863349	0.8752384394457647	0.07366876741221909	0.11239877803540224	0.014730105116661556	0.8667982238966474	0.053311553024113736	0.4108948146135179
MRTFB	0.07657839864295758	0.41992687111348	0.0020385017543386257	0.9609220902246008	0.031217721521333903	0.6107681511305006	0.0028184130651750126	0.6435949853985162	-0.060585493555464484	0.5168850145153242	0.013954403333154149	0.6995121032212948	-0.0361261207503288	0.5585791347203791	-0.007726812294169795	0.4815760575658545
MRTFB	0.031089072479820453	0.17438665382135182	-0.013761797324706225	0.6612225764150862	0.02989671820323336	0.28032198526235164	0.026801501074920717	0.5072506594742048	-0.016974242899157183	0.37768830874195114	0.02787662690536947	0.4097635557675858	0.0003797374074769856	0.9928503168413336	0.0034749545357895257	0.795791973967929
ZBTB21	0.07602382772389035	0.49858286893287346	0.3692551811245125	0.038523798731124936	0.06880791135707878	0.7373006898213846	-0.09720729232662975	0.5571503762127876	0.2600925333782746	0.07677164215703501	-0.033138820022347575	0.7751297121247703	-0.006754639815356164	0.9767025579359274	0.15926056386835227	0.207834109564933
MED23	0.10205355427757759	0.2105913955750662	-0.005590296600666754	0.9659437295995573	-0.30157498108166403	0.1649372058985996	0.12516626071566678	0.19651663024495292	-0.20738971994387898	0.016247983474534548	-0.09974586906563485	0.49673019862293966	0.004989700092920353	0.9604788349996787	-0.4217515417044103	0.08954840373972704
PRR12	0.34003378063461753	0.08809051317521113	0.12840339343164234	0.47139411125884545	0.21463015115718664	0.4512009356603647	0.04706540806325829	0.7604152152926775	-0.08588911289152375	0.6154560201066988	0.1257412743114513	0.401945090893852	-0.04620913680455286	0.8614220634655296	0.1213556062893758	0.24998816866429288
YEATS2	0.18300206982110082	0.1673255294884815	0.06266633837221328	0.4917407129477583	-0.11935234654857933	0.5944257730664431	0.02793904610709566	0.6717930018859481	-0.12039742451967383	0.14960579486025666	-6.169307078642713e-05	0.9995553433886468	0.14152055982146441	0.5391231223477474	-0.00577083283421059	0.7948801118368246
Q9ULM6	0.016475979707153292	0.6207785578456301	0.020292562325615642	0.20797271564548553	-0.02285706150606139	0.5177688936633076	0.005270582475187251	0.7578224438713079	-0.07851373885585529	0.03564336397026363	-0.08233032147431768	0.05241837615789099	-0.07841871099917923	0.08352500279589938	-0.10654635498042782	0.008976915255161946
TBC1D24	-0.07431331475173415	0.39690226845271925	0.04541795376353682	0.6714240576882322	-0.07768694530676641	0.09638846631332158	-0.004711046386664057	0.8550697587265438	0.001608833623575183	0.9752907517340362	-0.1181224348916957	0.35483946741960637	-0.02405395303784246	0.5140305169140819	-0.09702985195794468	0.057208411035373656
ISY1	0.008028272513620349	0.6555193955581524	0.050484020879994866	0.6573856412407459	0.01358063605307189	0.1385382080510726	-0.013040342980212376	0.2007945357901499	0.09277216658152183	0.41730149435441705	0.050316418215147284	0.3510809494898413	-0.013649326725813628	0.0860689192717801	0.01297165230747057	0.22655495056980554
HECTD1	0.0404390716496211	0.06481984638644349	0.023684931530180274	0.2381396191916824	0.008778010897072981	0.7644739003717885	-0.007639896582235027	0.5679776761831189	-0.02007215863337566	0.34269994138801857	-0.0033180185139351404	0.8028753666218293	-0.040018371189075023	0.2385811709848383	-0.023600463709767004	0.16249269867127694
ZMYND8	0.02623508648636715	0.26261077254270826	0.04627146623119519	0.3289639990767068	0.028795890036914774	0.4136220363630338	0.008808345839516415	0.6712816705771187	0.03720867640229182	0.4215070941119909	0.017172296657463927	0.40791154181853573	-0.015954563956697424	0.63157843407216	0.004032980240700858	0.8527814642282289
MYO5B	0.050178034749036406	0.003616888562575544	0.000875625361861215	0.9851882836341153	-0.10697105410316265	0.501871669537977	-0.10979803135601285	0.38812870647695247	0.008712424294060729	0.7635560073487768	0.05801483368123575	0.24147784701852537	0.06964188141154973	0.37138452065297395	0.07246885866439985	0.6907138108379176
CORO1C	0.013727622584335427	0.6036343184238573	-0.016271106311046835	0.482949642548542	0.011227498588069533	0.8119197484081179	-0.026131930328896928	0.05642297985505008	0.013186390611737988	0.6634923837315893	0.043185119507120076	0.06533886477818678	-0.01960902460778614	0.6746118010836224	0.017750404309180432	0.31781209070647837
TPX2	-0.011354991466298519	0.31536873254828957	-0.08331482956623505	0.022277268972829726	0.04016716754214521	0.04603618336589209	-0.045145452713224545	0.010833341280744981	-0.04534884729581655	0.06502234117743269	0.026610990804120185	0.2712394620206652	-0.07006484861603753	3.415817875685683e-05	0.01524777163933253	0.24406739458192636
ABT1	-0.1763850733975574	0.15336819129869017	-0.08575617939037772	0.1428877923412953	0.09280947898814496	0.15393432599723997	-0.14472978949525397	0.11186324606241947	0.012373234635308226	0.8552278248519118	-0.0782556593718714	0.4434275370559557	-0.06568978147010834	0.274546803702758	0.17184948701329075	0.08327844665593584
NOB1	0.050758332588633534	0.28266956776122326	-0.0011645427566343862	0.9769795707230892	-0.09437550645606543	0.4268166025701521	0.006084233910596073	0.6227755584164758	-0.040722157813743956	0.33577132854889835	0.011200717531523689	0.795054476590965	-0.10088695185897005	0.33213273805876387	-0.20134669222563165	0.07768950559372254
AKAP8L	0.011913903755039205	0.7987153521026122	0.03583531282461267	0.11031384658472652	0.0886574983532252	0.18819212518393158	-0.013187978918069056	0.5180057498799204	-0.014312788076315839	0.7130268982426647	-0.03823419714588927	0.31926448485643977	-0.08629803853459328	0.1948305183271138	0.015547438736700683	0.4179760857478616
MAFF	-0.2129194283155282	0.3569938386764396	-0.12150297322804454	0.12998789900811739	0.03366615410713334	0.8848427078766743	-0.010914031765761579	0.8186069625034338	0.3891260017834009	0.12539533533738004	0.29770954669591737	0.21360037535904777	0.23010176491093998	0.3045315386505586	0.27468195078383456	0.24263734612673094
TMCO1	-0.04051640215401826	0.5991122605620975	0.02723042342953656	0.7220592258694536	-0.015120862644933147	0.5242120078288562	0.046453583716687265	0.7438999324938735	0.019250271353771033	0.7671969572931063	-0.048496554229783884	0.5736842769567121	0.09556995728408962	0.3837053989920252	0.033995510922469344	0.7607590296463538
MYO6	0.005508970320022047	0.6873766570576616	0.022728929229929862	0.19443669956246662	-0.032821362775010944	0.14961311769805316	0.016428815497816197	0.26937148777379516	-0.0008090681904190679	0.9622120212485872	-0.018029027100326854	0.1200416748151157	0.000632805220737384	0.9570405584748383	-0.04861737305208965	0.062489997354454846
COL17A1	-0.048970940169834956	0.02687251342020632	-0.07087575372904543	0.12118514806806678	0.03964083620593418	0.08988535125236084	-0.013230344665064012	0.5419642017045849	0.02692454382991601	0.10940663473808902	0.04882935738912643	0.22595494827547247	-0.010620435333259237	0.6321054339507644	0.04225074553773878	0.07295539636946172
DDX19B	0.06060833532772142	0.2679974971609669	0.11503940231179323	0.2675439665244063	0.07506205609301732	0.6560789478512343	-0.0408181270381364	0.6180027882652177	0.03299160285755646	0.7346341246320118	-0.021439464126515494	0.4222761547610022	-0.038359685874630796	0.8104391486240023	0.07752049725652312	0.4625275281075542
NFU1	-0.007000030048977263	0.7685332608381235	-0.0007240135925128308	0.9709774918266432	0.018290030073497936	0.4948147786635675	0.039070612619382404	0.3962110662329332	-0.015165882752549535	0.4530986935199684	-0.021441899209013817	0.40259027084569404	-0.02989542340031173	0.536107394201885	-0.05067600594619644	0.0023183801689075317
PRPF19	0.005639484628972544	0.7622736805701891	0.027679901128635314	0.09695928693806617	0.0006218180699682498	0.9708222267404953	0.007390073984349341	0.4523065752602763	-0.016317311709057983	0.19743348316453282	-0.03835772820872087	0.10955476231304886	-0.03494355828290381	0.0671293525474606	-0.041711814197285035	0.05244850647115902
UBQLN1	0.008682984998334206	0.8036708447870207	-0.05024376956852289	0.13811371230492533	0.011249387909634844	0.7817382643655808	-0.021121683353322266	0.6670654426246008	-0.07467562460791573	0.07000843028702328	-0.01574887004105881	0.6377477185641591	-0.06167978977437521	0.19389469097267464	-0.029308718511418242	0.5585093138503154
SUFU	0.08769835338707895	0.0959519529252836	0.11918287265119785	0.6257872237275399	0.05206005724159639	0.1808920184098314	0.0019175537752855792	0.9079102230373197	0.17825812551372983	0.46324425289521876	0.14677360624961092	0.1620190469388625	-0.030086416712614764	0.3859149399730169	0.020056086753695926	0.15707199461161564
NENF	-0.0008792601196225953	0.9248711472387539	0.004582447054772049	0.8197446379310593	0.007490444338857668	0.6664415155658671	0.0006403461402421245	0.9422880590208078	0.0041947591641330086	0.7309803312922858	-0.0012669480102617107	0.9462494043282748	0.0020372799594373754	0.8988501385939969	0.008887378158052966	0.45631157969457237
NOL7	-0.03912401417975048	0.09348797190585788	-0.0740306218110919	0.0849959127488454	0.0346587811104099	0.05160181652944836	-0.010078493797293196	0.48255475539769427	-0.016931400041156768	0.2936490919032309	0.017975207590184505	0.5853001870020274	-0.005097883563618962	0.7527511425350313	0.039639391344084174	0.0028978801151267825
SNX12	-0.005963942692765718	0.558820025042097	-0.002249718621940603	0.9018546558469962	0.011002405113970902	0.7233515299106056	-0.023462139630969235	0.06581400655442607	0.022285646892861333	0.09770579621798875	0.018571422822036315	0.3671390505705708	0.011555550268747525	0.6887691592490279	0.046020095013687604	0.07662175950751303
SYNRG	-0.051202819078429496	0.505837860961348	0.10284494059275268	0.4636242913471252	0.10848426227538767	0.13522666447660908	0.037668911283109785	0.6246409961521872	0.060740750232470345	0.6524639142501136	-0.09330700943871195	0.2783292523941668	-0.06624353284226267	0.4427222507930488	0.0045718181500151766	0.9280786336167781
VPS4A	0.011528365088043039	0.5279535558368105	0.006670141595738966	0.7248918653519869	-0.0010669199581019074	0.9255405199853473	-0.00045759359812722847	0.9688765037203902	0.011951041553672014	0.5197058479373667	0.01680926504597597	0.3917950167899464	-0.017232029745522084	0.2183845681790324	-0.01784135610549667	0.19750010037759733
G3BP2	0.00478452486378925	0.6195090315817215	0.026833611154702827	0.6403620845011744	0.007920046141470379	0.5733650689220474	-0.03345652989059963	0.08919838303183493	0.02887981669369606	0.4586588581953511	0.0068307304027829694	0.8856904138947121	-0.012035857311232285	0.4086492561030811	0.029340718720837645	0.11782536858659771
STUB1	0.005348358639519498	0.7077882891527012	-0.013138144944912748	0.27473034569957533	0.02037523707235403	0.15362391939551728	-0.012953486840751191	0.06052974369673733	-0.00282341368854605	0.37090787861262564	0.01566308989588596	0.3681025648167676	-0.027893956139221427	0.07317982767514412	0.005434767773883996	0.5798838817914909
PACSIN2	-0.0018363911495397026	0.8867380035024621	-0.01322751931081678	0.11669535723139235	0.003797880698909835	0.7982494798678829	-0.010712255684773749	0.11999180275185033	0.028491533130164025	0.04536047362112018	0.03988266129144125	0.03444093275852046	0.00016506425816651825	0.9745617728356925	0.01467520064185029	0.37608247201487793
MAGED2	0.038476357667902035	0.7351282211933385	-0.2382612823249086	0.19970070098722278	0.04001457292304555	0.7416028538114429	0.1720807795068776	0.23447917470207197	0.0005692765309723524	0.9962161096372343	0.27730691652378275	0.16204678937481265	0.08403762094639632	0.4010883265642445	-0.04802858563743589	0.7257333978504563
SNX7	-0.023492956100449804	0.4644388469256781	0.02783182070674315	0.43168666755320506	-0.010144316596925856	0.7893120015080495	0.039190017198219525	0.3699762867142259	0.025005325624386066	0.49369598343492216	-0.026319451182806597	0.38883982371526626	0.03359317888268654	0.487654390765202	-0.015741154912458873	0.5725849370467943
SNX6	0.013266331256199032	0.4279840577360848	0.00512048744097924	0.7438624030275662	-0.008315560188249953	0.671339556437439	-0.01561107865038723	0.04416703783522286	0.034536151217377305	0.08907982262305542	0.04268199503259738	0.04340175885910047	0.019391429588717608	0.3706507459089278	0.026686948050854833	0.012763049044382746
SNX6	0.010262905375915636	0.6370211806194681	0.04298893949914957	0.3050232108748072	-0.02140939669782503	0.32835567847043945	-0.014241029029968839	0.5827847159532982	0.026279200598767156	0.38100737572509275	-0.00644683352446706	0.8504916083801133	0.03317041679846021	0.26707839263638233	0.026002049130603958	0.16409639640106655
DUSP12	0.01924076943477296	0.37615129046039225	0.06619315365062324	0.014165728935988654	-0.03937235297877121	0.08053219704525968	-0.019812958709387908	0.15903206688274937	0.004533537331126154	0.7753420582141118	-0.04241884688472404	0.09402329218125	0.02184907892461748	0.24642381901861676	0.0022896846552343604	0.8640938337864907
STX8	-0.008124533528217204	0.7524559006015272	0.011769553365170979	0.5184302050202685	0.07184176762890164	0.4166636074702443	0.0323773668221236	0.280523282719001	0.02441481550884298	0.2013145089162471	0.004520728615454535	0.8636596221090379	-0.02281489557393193	0.7864059746552918	0.016649505232846248	0.28459264067640483
SSR3	-0.0025799177368550238	0.7379790502992376	0.007229132478058096	0.6505875768356946	-0.0028753667560090473	0.5717692072206721	0.009961428199258958	0.16210346054414376	-0.013156550982533814	0.4294347252867585	-0.02296560119744704	0.05358650052100656	-0.030870753552800934	0.008420774822101353	-0.04370754850806882	0.0003781014549036186
PSMD13	-0.0010912035365963032	0.9703609439901926	0.03642052928712967	0.12255279296184761	0.008592741654068207	0.6801240110883093	0.02606197113283854	0.3554577088210328	-0.03925642968386404	0.08682066444706632	-0.07676816250759014	0.06028937802667477	-0.04249631244060357	0.1359167523037693	-0.05996554191937359	0.06338268745115581
FAF1	-0.038509658753964636	0.3755749438180186	-0.003411150018349931	0.8201988232527977	-0.003041940177735851	0.48248963203025563	-0.012296407252294852	0.26504457515194696	-0.003887760065395882	0.6501765027979216	-0.03898626880101053	0.374368254288075	-0.014500347373373575	0.029482303043266083	-0.0052458802988145205	0.5941058329161472
PROCR	0.030607627604187674	0.2758933200300566	-0.0192870671179858	0.45272868469419913	0.009707237780965024	0.6056502763014382	0.02177416676975805	0.4787684270487748	0.0003550661400492112	0.9886399649197664	0.05024976086222257	0.10685677093558676	0.03069378493811511	0.3309439185102452	0.018626855949322077	0.36501122409059705
PPIE	-0.03213811441520495	0.21822132882865805	-0.03170733847093914	0.3034231549990306	0.013515820892271529	0.666487373316301	0.006437445707345694	0.14294312362326878	-0.0059930740735398376	0.5658004017568605	-0.006423850017805528	0.8414075067890586	-0.010142989658519922	0.4725428448297431	-0.0030646144735941194	0.915517871824135
DIMT1	0.005486933918512071	0.8007648409723213	0.015535104056953485	0.20034097247407937	0.02097332326628364	0.4998770475530802	0.023671679714472118	0.0617464470412771	-0.028553004440988995	0.12857971023565898	-0.03860117457943056	0.12549055334828535	-0.07539039739528221	0.06315678252327714	-0.07808875384347047	0.0329575009702526
TIMELESS	0.0698021121025087	0.14803555082353773	-0.00039563558256370916	0.9877182359828556	-0.04933266098682792	0.4144067805993247	-0.004025684020241709	0.9157712730719423	-0.0376493229182588	0.24462356635455954	0.03254842476681363	0.4063345219212042	0.04598041513054834	0.4505042523444619	0.0006734381639623008	0.9802401801466643
COPS3	0.01005407021701955	0.44287056054576635	0.01948312674680162	0.1092434177229815	0.00729153899248249	0.590148842408611	0.002258600373845682	0.8059305745480484	-0.030834953956558702	0.047989980589076796	-0.04026401048634102	0.023191809677323674	-0.0487780084354252	0.027700839395580556	-0.04374506981678837	0.0008449137217274911
MINPP1	0.04467850089182136	0.09681526850470942	0.07554006365857496	0.2912983970024007	8.425844689600201e-05	0.9986700296917677	-0.03143242102519125	0.21705869670289876	0.04540121150775733	0.49216733774042104	0.01453964874100395	0.07606958231055219	-0.017801765258224793	0.7250792866866425	0.013714914213862409	0.5492013317258594
RPL26L1	-0.06143709049544303	0.10645945673434927	-0.06960153152799	0.037174412570197074	0.025492051445283943	0.4585633008125979	-0.001115804221331752	0.9674560286015996	-0.05561047059936661	0.0624109917031543	-0.047446029566819516	0.17891049430664852	-0.044438106405629056	0.26261010990372974	-0.017830250739013512	0.4354772351215694
RPL26L1	0.009050295181953777	0.7109208923833178	-0.10692629754801013	0.33205957227814836	0.026440471088761314	0.5889130376580153	0.03159734175904097	0.5897027164996588	-0.01565574302339446	0.5310853942095816	0.10032084970656943	0.3568351570638015	0.018349894857049767	0.7624807321178633	0.013193024186769998	0.7619831735311896
WDR3	0.059194940032306215	0.06616791101744869	0.07457753011465153	0.12415733220174421	-0.05616591206569462	0.4302591079319678	0.022071338191578683	0.5234647409234644	-0.01884216328435894	0.6306577147899226	-0.034224753366704226	0.1233482600756851	-0.012607649373033372	0.8359814080150084	-0.09084489963030652	0.13412408712694984
TTF2	0.008503630721940074	0.24481661341561228	-0.009999932136452385	0.44151806321674036	0.01596709545988227	0.15690603347545864	-0.012059123547391906	0.47319999221995396	0.009470447956681657	0.3450846368994887	0.027974010815074033	0.07003498853765641	-0.010655175341015852	0.5386590544954472	0.017371043666258072	0.0534889156255093
NSFL1C	-0.018336755371671454	0.04303621518253903	-0.0038792244384113403	0.6404714217635576	0.008508413989082425	0.5119724426834659	-0.0013242288784586728	0.8684698732768733	0.013600749835343023	0.029212416601858335	-0.0008567810979172351	0.9234741083423887	-0.013569601995399309	0.3308253073234904	-0.0037369591278581596	0.6586173707208907
COG5	0.04708468566953501	0.0735126216153515	0.037982843104503776	0.34835435372866497	0.04950555536344473	0.6343447522315492	0.003885318689694384	0.9296539776572151	0.004787334567838365	0.8966150518382846	0.013889177132869841	0.5094490918672472	-0.07692208420190957	0.4796232034611308	-0.03130184752815935	0.3884325343698856
SLC12A4	0.03153114745421567	0.4568162875634485	-0.037242481016766756	0.31836792695202626	-0.032870485108638	0.3260501638372019	-0.037932922863575795	0.08386882525284235	-0.038768096298128135	0.4279866506461661	0.030005532172854458	0.17638090686826813	0.0029100637120652107	0.9237532182102257	0.007972501467002804	0.21028538524952906
MACF1	0.0007898086149133129	0.9202728051340865	0.0007253556090203074	0.9301038456135832	-0.019910505696973103	0.30393482366391805	-0.012192910238488392	0.19521561188773087	-0.014847798080929302	0.15845321266490053	-0.014783345075036267	0.1390194371180053	-0.009285305826819563	0.6003065226999349	-0.017002901285304278	0.0394373156140132
MACF1	0.03510248203614382	0.37420677449202017	0.049154439327627614	0.36412109390681613	-0.026749817823775366	0.6741234131327443	-0.015136506716530822	0.10420897471650989	0.011754304471542085	0.8364740674348432	-0.0022976528199418556	0.7817227983166806	-0.030400529842212167	0.6142353715212437	-0.04201384094945686	0.20095124318907706
CEP131	0.035938883882605556	0.7083679704400169	0.010932583107860104	0.6219898921911847	0.04951188478540106	0.6751747147162208	0.04555235622565842	0.617453237235073	-0.07433538920925452	0.3499213769743804	-0.049329088434509186	0.515678995712704	-0.017422563080435764	0.8955818630169498	-0.013463034520693296	0.8145133942267229
SCAF8	0.05141697130057881	0.4335523318135924	0.10843301356594412	0.2094407706862203	0.010023015981549312	0.8088733165214865	-0.03290120253238005	0.47650260028291824	0.07456816303125617	0.41573641979085185	0.01755212076589069	0.38885958337970983	-0.0022710313108199555	0.9538120680483502	0.04065318720310936	0.40023459066018824
