Protein	Gene	PROTEIN_ORIGINAL	x400x15-1	x400x15-2	x400x15-3	x400x5-1	x400x5-2	x400x5-3	x400xH15-1	x400xH15-2	x400xH15-3	x400xH5-1	x400xH5-2	x400xH5-3	x60kx15-1	x60kx15-2	x60kx15-3	x60kx5-1	x60kx5-2	x60kx5-3	x60kxH15-1	x60kxH15-2	x60kxH15-3	x60kxH5-1	x60kxH5-2	x60kxH5-3
O00203	AP3B1	O00203	14.07483072	14.32787721	14.11448572	14.46711992	13.99733434	14.25657287	13.20524358	12.83543504	13.46410695	13.31979069	13.43502602	13.61921457	14.13885957	13.92627409	14.08971504	13.97388817	13.73232375	13.84518962	12.40235676	13.77375308	13.87252238	12.66296935	13.59524819	13.54518143
O00212	RHOD	O00212	15.0512736	14.49413324	14.6437195	11.54301109	14.34760573	14.07011942	14.65862175	12.01719487	12.56073563	14.67633213	14.80522064	12.15052407	14.99653329	14.51494507	13.98070257	14.38865042	14.75900665	14.74194373	14.48123809	13.80341825	14.33468888	11.95484172	14.15110871	13.83698827
O00214	LGALS8	O00214	15.53764031	15.06141819	13.66211501	15.32451389	15.1445393	15.07909073	15.00713274	15.19642848	15.27290389	14.79275314	15.0112457	14.51690723	15.25049597	15.14389351	15.34350324	13.4087876	15.23907228	15.43487127	14.63199146	14.7430108	15.04377956	14.51170634	14.83534021	15.09254653
O00217	NDUFS8	O00217	18.48103861	18.44709193	18.4752616	18.3750492	18.57590182	18.65858426	18.44420637	18.49243521	18.27253291	18.53433202	18.47884683	18.35674389	18.47871685	18.38135109	18.51505132	18.51206316	18.44828776	18.20728443	17.98271286	18.54741814	18.05899595	18.37312355	18.09871995	18.48224173
O00220	TNFRSF10A	O00220	15.36791512	15.28778591	15.09433284	15.11301518	15.45141426	15.47048845	15.6830776	15.13040486	15.21090604	15.6337377	14.39316601	15.6517678	15.72339869	15.59364108	15.91296683	15.60749625	15.664617	15.64417655	15.49086512	14.67044166	15.53089064	16.04418268	16.08576137	16.02319492
O00231	PSMD11	O00231	16.67185539	16.57893902	16.71013295	16.68972267	16.40324391	16.41776488	16.14215704	16.12430939	16.33486178	16.30381209	16.19349132	16.19198254	16.4310445	16.4882946	16.51181514	16.48922044	16.37047777	16.53425744	16.19901308	15.86734288	16.46453409	15.98858676	16.16027689	16.4121304
O00232	PSMD12	O00232	16.32240563	16.63877238	16.45797573	17.2203067	16.5008284	16.40116389	15.51429782	15.74112255	15.96490099	15.72725681	16.03826456	15.42422473	16.3833445	16.25471067	16.20857256	16.21073957	16.08987431	16.39386986	15.65144085	15.83810896	16.10882182	15.27442391	15.76932343	15.91915615
O00233	PSMD9	O00233	17.00949114	16.86701921	16.97169527	16.84271753	17.02664765	15.99950343	17.56210129	17.13182211	16.92692606	16.75491037	16.71886117	16.74873134	17.1914323	17.11416711	16.87780619	17.02396857	17.71567328	17.16595075	17.13013845	16.79500058	16.63574903	17.0108471	17.33162819	17.30325349
O00244	ATOX1	O00244	14.54736959	14.62303941	14.29075623	14.56684525	15.28824274	14.87460801	14.1849306	14.28461404	14.52526616	14.35858665	14.57606442	14.71666744	14.6286859	14.93730516	14.80706894	14.94546041	14.82358061	14.41573514	14.30584027	15.05090207	14.45359549	14.60881703	14.54843762	14.31723848
O00255	MEN1	O00255	14.58730808	15.75380659	14.44635937	15.15313935	12.6074562	14.98327588	14.25664572	15.04778155	15.43809103	15.07354005	14.97671243	15.50042475	13.31836342	14.66500453	16.04938202	15.44193619	15.30726686	15.39150262	12.82896346	15.73005538	15.21361974	15.62914426	14.72196022	15.19758321
O00257	CBX4	O00257	NA	11.19775547	NA	NA	14.07175569	10.82245741	10.47528574	12.56655061	12.02650702	11.71159356	12.68963371	14.14467735	NA	NA	12.41303543	11.92877189	11.80303438	13.72077088	NA	NA	12.12987241	12.46708337	NA	13.09755595
O00264	PGRMC1	O00264	15.39206457	15.28798678	15.10477602	15.23804206	15.42283285	15.48321139	15.57264969	15.86438394	15.36997463	15.45064041	15.81433199	15.87527057	15.48351431	15.58035394	15.55534005	15.61428651	15.28386757	15.48798253	15.32192316	15.5578248	15.23373048	15.5765928	15.65992124	15.60428616
O00267	SUPT5H	O00267	14.58830349	14.34911996	15.28972011	14.86901846	15.21550134	14.92029412	14.5795499	14.75033101	15.04914427	14.89216993	15.16142616	14.99686937	14.80816148	14.6420505	14.99089286	14.78976458	14.23723534	14.68393564	14.49941798	14.84629072	15.04008279	14.63362545	14.35750979	14.6776039
O00268	TAF4	O00268	14.06117586	13.6667186	13.18131003	14.113629	14.19002755	14.51338067	13.71741181	13.96861928	12.59874547	13.99571313	12.2631493	14.85256442	12.94293748	14.0894701	12.85618232	15.85132348	14.32059702	12.82155401	13.58028871	14.56922107	13.08033953	13.40548943	13.86961391	14.17979147
O00273	DFFA	O00273	16.45386186	16.46506479	16.50585117	16.134127	16.641031	16.5829647	16.47321157	16.29558328	16.39697971	16.38522553	16.77425304	16.83121764	16.53935173	16.51694224	16.19564172	16.79575171	16.55020257	16.30065192	16.17484217	16.35282202	16.39309602	16.1312752	16.69981376	16.9411147
O00287	RFXAP	O00287	NA	NA	12.37465532	NA	12.95013697	12.96519567	12.5879501	12.52240526	12.55907254	NA	NA	12.89808541	12.66700427	12.40365665	12.41750299	13.44015369	12.39205921	10.26879622	NA	13.42875378	NA	12.95583066	12.34884493	13.12582756
O00291	HIP1	O00291	13.73222092	13.25545255	13.51963233	13.67334047	13.76403086	13.61221551	14.0901515	14.08552456	14.02900338	14.18196747	14.31313168	14.49957141	13.88354657	13.86642254	13.38581846	13.6214885	13.81995716	13.74869059	13.50074685	14.29108995	14.59274824	14.52619677	13.93871249	14.7140717
O00299	CLIC1	O00299	17.65690916	17.61099072	17.67034259	17.73380345	17.75458734	17.8757655	17.89392831	17.99112611	17.79615706	17.9516252	17.9229551	17.80449253	17.76915051	17.8263192	17.87282099	17.99358217	17.80437005	17.76021779	17.74397111	18.18242172	18.01508883	18.28939248	17.97621792	18.15173633
O00303	EIF3F	O00303	16.92140871	16.80738861	16.90241534	17.09199381	16.59679925	16.69044416	16.60293126	16.25744747	16.61375112	16.5619805	16.47580059	15.65807084	16.96720714	16.81033483	17.07610713	16.75797873	16.66073635	16.90607675	16.74536029	16.13146257	16.74345076	16.30617582	16.48747681	16.40891669
O00330	PDHX	O00330	15.00701596	15.20016477	14.73549482	14.97961031	15.08805557	15.53611635	13.38217121	14.86860212	14.41702613	15.20756512	14.90052155	14.28452252	14.82313763	14.78526128	14.94602876	14.87347728	13.36113901	14.82568698	14.08756672	14.9935647	14.61844222	14.35206641	14.6799159	15.05305137
O00399	DCTN6	O00399	15.47928506	13.75878339	14.20378567	14.17099201	15.23375992	15.33350484	15.20282355	14.3352652	14.38624733	15.3482982	15.09059709	14.33618345	14.16887011	15.1149844	14.89014223	15.20388175	14.02948547	14.57276287	14.02862685	15.49994096	14.68667882	15.66762712	13.98911092	15.06844817
O00401	WASL	O00401	14.07715077	14.22275697	13.65278928	13.59635242	14.18861464	14.09113943	14.43789974	14.1658297	13.92592716	14.55912024	14.77495244	14.73804657	13.76563013	14.22050974	13.87118827	14.14713772	13.59963264	13.87303009	13.14150449	14.50235445	13.88014484	14.55969194	14.1268903	14.6689372
O00410	IPO5	O00410	16.0997861	16.30032062	16.11794404	16.52001439	16.00722388	16.20440884	15.43058401	15.17075761	15.52793385	15.66147069	15.65796491	15.04371764	16.15706093	16.07222642	16.21453943	16.02708868	15.80317055	16.10114379	15.53420203	15.47273256	15.90782172	15.0417435	15.69571949	15.70183805
O00411	POLRMT	O00411	13.55768195	13.95830806	13.97907626	14.25440432	13.74396339	13.85034948	13.24772021	12.86980993	13.71060279	13.16065961	13.03021865	13.50855903	13.56917573	13.74507529	13.92638303	13.44586194	13.4539276	13.67418344	12.75135164	13.51051611	13.6166898	12.89745458	13.08109183	12.56027541
O00418	EEF2K	O00418	12.82758173	12.69123007	12.60345248	12.93433487	12.79353597	13.97945315	12.25544443	10.9502507	10.00701181	12.50879525	12.57837891	12.83327279	12.56283396	10.11797067	11.33939336	12.35726454	10.11587652	12.99205027	7.832623159	12.62013225	12.22670269	10.38251862	10.07666188	13.16073186
O00422	SAP18	O00422	13.83320831	12.78208646	14.95186841	15.00039119	15.70551664	16.61854502	15.02447542	16.59980848	14.66917451	15.92380564	16.78342064	17.02130701	15.66541484	15.94079458	15.77857108	17.57751126	13.80903384	15.4463648	13.41660447	17.41973977	16.24441317	16.30159238	13.59733237	16.85314137
O00425	IGF2BP3	O00425	15.48914994	15.33304862	15.2702581	15.42888844	15.65360874	15.50932754	15.42356317	15.49063512	15.26818358	15.70016456	15.46039349	15.78911115	15.50679828	15.21691284	15.25835562	15.61281461	15.25898048	15.26565297	15.16576393	15.97508034	15.38269973	15.6853541	15.61362803	15.51808421
O00425	IGF2BP3	O00425;Q9NZI8	14.96591212	14.94985517	15.11946307	14.95684382	14.42271325	14.80567067	14.33944977	14.68188284	15.12500454	15.29390486	15.22132608	15.35832165	14.95686192	14.95254407	13.94324012	14.80682682	14.83879427	15.32477979	15.15491783	14.11010435	15.1345864	14.54990402	14.64385831	15.33060863
O00429	DNM1L	O00429	15.52860579	15.23548843	15.3868222	15.61498353	15.65238361	15.45867198	15.17139386	15.07165059	15.0632792	15.2591184	15.11949823	15.14419616	15.28100199	15.27821991	15.28786994	15.31825464	15.23276611	15.36132629	15.29190248	14.85168138	15.46575073	15.02340576	15.16390059	15.22401807
O00442	RTCA	O00442	15.29128726	15.33105257	15.19085889	16.00547481	15.50461921	15.41337444	14.79272029	14.90536002	14.81995738	15.00306046	14.8853449	14.28947727	15.22917271	15.10477869	15.20547867	15.48886619	14.74851566	14.92697663	14.7987434	15.07662303	15.09994711	14.43923622	14.9287015	15.06901282
O00443	PIK3C2A	O00443	13.15183496	12.98285372	13.20629599	13.41733372	13.5480849	13.40597055	13.14141835	12.08569074	12.98971737	13.2191626	13.15539125	13.09679281	13.28734395	13.27380382	13.43886019	12.62456553	13.14149168	13.4225515	11.58515111	13.19574774	13.04611917	12.27300819	12.897033	12.84653289
O00459	PIK3R2	O00459	13.91410767	13.69536877	13.39395119	13.79928869	14.27053393	13.75938363	14.17733241	13.85723361	14.0122458	14.46877281	14.26563658	14.19584993	13.74568326	13.60142346	13.05544399	13.72302809	13.69634931	12.95235398	13.1743909	13.88335551	13.89444988	14.17033919	13.10851905	14.0099962
O00461	GOLIM4	O00461	14.83732879	14.65716146	14.5512797	14.569207	14.57151409	14.79050357	14.95933314	15.20839745	15.04628907	15.18296784	15.16783502	15.32185907	14.81273582	15.00232797	14.38923109	14.9481844	14.95847826	14.99907261	14.88145308	14.7699562	14.84900254	14.97713988	15.02051685	15.02325233
O00468	AGRN	O00468	13.80354061	13.68712631	13.57149397	13.52478262	13.79895614	14.29951678	13.67108085	13.74168928	13.28475647	14.52319333	14.68882167	14.79532443	13.82818678	13.47048957	14.01753494	14.35752858	13.67969572	13.11193272	13.66986837	14.6554435	13.83278366	14.49220031	13.66122367	14.21255527
O00469	PLOD2	O00469	15.55555985	15.66219459	15.56832011	15.41718436	15.73888665	16.00236824	15.64678283	15.78370043	15.86229445	15.99054319	16.22559955	15.94712368	15.87932292	16.13076411	16.13978796	16.18289042	15.82845397	16.16961684	15.69335782	15.90291238	15.89271409	16.00867349	16.04050872	16.16265286
O00471	EXOC5	O00471	14.7372721	14.53052473	14.50656552	14.63978948	14.64659145	14.40963551	14.01931104	13.98211161	12.02632592	14.48724867	14.1156481	14.57523299	13.88258572	13.97613381	14.45350753	14.39195871	13.30629092	13.84387953	12.51708577	14.67392951	14.27781248	14.03149656	14.1645003	13.96566452
O00483	NDUFA4	O00483	19.11568367	19.01153386	18.91312556	19.00808284	19.08141965	18.95387931	19.07831119	19.00245111	19.0470023	19.02315205	18.81972268	18.04521976	19.31758569	19.0863509	18.99423435	18.96121127	19.101117	19.26251259	18.91836364	18.18322377	18.35964685	18.9227929	18.93265389	18.14344223
O00487	PSMD14	O00487	16.16970288	16.43349493	16.28944583	16.49897019	16.24037734	16.35472339	15.77325078	15.76527316	15.83853459	16.00330315	15.87216377	15.81246525	16.01087419	16.23518164	16.00126048	16.15795167	16.10303421	16.35253456	15.96975306	15.86893546	15.81216362	15.49619428	15.61933833	15.61825413
O00488	ZNF593	O00488	15.41084125	15.35300855	15.05236444	14.39229657	14.73835059	15.20548515	16.05422754	16.0128455	14.85834289	14.86879395	15.04418096	15.83391503	14.98926803	15.36181371	14.78512083	15.56614187	15.7027192	13.52575739	14.92565878	13.56871199	12.07432109	15.0969071	15.45679546	15.57530346
O00499	BIN1	O00499	14.78647694	14.61389166	14.54899547	14.07774594	14.80386957	15.15307161	15.03379903	15.0311691	14.64282923	14.44468517	14.20874004	14.15810065	15.06896179	14.53117115	13.43166251	14.63858386	14.66257715	14.59500731	14.19778472	14.80466167	14.53732037	14.64084042	13.95464442	14.87439086
O00499	BIN1	O00499;Q9UBW5;P49418	NA	13.84802032	NA	NA	NA	NA	14.12931838	NA	NA	9.923869056	NA	14.10046832	NA	NA	11.39540795	NA	NA	NA	NA	NA	NA	NA	14.67190726	14.00643979
O00505	KPNA3	O00505	16.09858556	16.08991654	16.52193173	16.96366425	16.12804991	16.45710763	15.14143386	15.62471039	15.22825917	16.00251151	16.14740284	15.83226878	16.2297681	16.37797288	16.50736789	16.36780638	15.17544334	16.03713494	15.43528348	16.11864417	16.35026236	15.06413894	14.13866362	16.19734422
O00505	KPNA3	O00505;O00629	14.91649676	14.04709815	14.79432611	15.38532973	15.1018784	13.51638171	13.43746771	13.02299838	14.68308255	14.71817197	13.26544629	15.08259176	14.75619708	14.94549181	13.85012803	12.88812224	14.87764224	15.12033888	15.58597018	NA	15.31930733	14.16668193	13.62144678	14.84181054
O00506	STK25	O00506	13.76701581	13.76296044	13.60413975	13.76645431	14.189121	14.23968486	13.70970013	13.98654755	13.85203904	14.05752054	14.39845862	13.98103879	13.99036217	14.12874417	13.27568757	13.86638985	13.66412229	13.41593616	13.33835412	14.23104421	14.16664167	13.96622633	14.04310188	14.40963484
O00515	LAD1	O00515	17.63032293	17.55968166	17.40759036	17.24005269	17.58130842	17.78292411	17.5099756	17.730504	17.50571646	17.64259257	17.7745394	17.52818969	17.73268973	17.70008804	17.16586928	17.90725977	17.84263724	17.47268039	17.46531698	17.44052445	17.4435346	17.77046805	17.89594432	18.05576211
O00519	FAAH	O00519	12.50432469	10.79910636	14.3348053	13.70547815	14.48288611	14.36086871	14.53621309	13.34430784	14.01195353	15.21220533	15.37322448	16.05592856	14.27012064	13.16459553	10.76707867	13.95829498	13.56345789	14.56867249	12.45518849	15.73903202	13.96309495	13.42613256	14.34893567	14.69521956
O00522	KRIT1	O00522	NA	NA	NA	NA	NA	9.095820452	NA	NA	NA	NA	NA	NA	NA	NA	NA	14.62169785	NA	NA	NA	NA	NA	NA	NA	NA
O00541	PES1	O00541	16.48305253	16.21968155	16.26577858	16.20154707	15.97541455	16.35467794	16.36294348	16.52662929	16.18141369	16.22037749	16.36471177	16.09088444	16.40812777	16.1395215	16.23451632	16.10136964	16.13508822	16.44086067	15.90558969	16.50447402	16.43671847	16.21597968	16.16246542	16.44508093
O00559	EBAG9	O00559	15.65604074	15.30808276	15.24191441	15.27118593	15.8500624	15.88908356	15.53609145	15.30620099	NA	15.67811584	15.86308139	15.50974668	15.54222934	15.47747283	15.63186793	15.70221174	15.40783476	15.41095039	NA	15.52018916	14.81973929	15.24110875	15.65995299	15.68000203
O00560	SDCBP	O00560	15.39605215	15.35884446	15.4443502	14.90523848	15.5382662	15.7811247	14.63406152	14.29516518	14.55438853	14.04577794	14.52902111	13.92777108	15.15649805	15.19714635	15.3627428	15.09147703	15.44577408	15.21277081	14.30944682	13.83187047	14.49831143	14.26016575	14.33937398	14.39945312
O00562	PITPNM1	O00562	13.19806959	13.68860444	13.68022064	13.00718567	13.587988	13.49725604	13.04693601	13.53227776	13.69884505	13.01651099	13.57134477	13.86261359	12.99195733	12.32811272	13.98721259	13.61559913	12.81799963	13.6521071	NA	13.56937872	13.91919784	13.83821548	13.20696389	13.72659764
O00566	MPHOSPH10	O00566	16.1011311	16.17432634	16.05451631	15.34568829	16.22777447	16.09465488	16.46524942	16.33183686	16.05477429	16.40613062	16.41208461	16.61832398	16.2111012	16.38643618	16.0693045	16.4534207	16.09421413	15.98278875	15.68815408	15.92259133	16.29932569	16.21174392	16.15592017	16.5304619
O00567	NOP56	O00567	15.63820805	15.83278105	15.88656713	15.91011274	15.71694623	15.75697005	15.81146903	16.16179654	16.15071503	15.8234573	16.07594271	15.89639306	15.66787141	15.71898389	15.98098342	15.75506558	15.5630182	15.86632874	15.7737231	15.68012095	16.15989684	15.84842776	15.79192924	15.84490062
O00571	DDX3X	O00571	17.08270664	17.22935898	17.1718262	16.517901	16.58821591	17.5281132	17.13353619	17.23169881	16.8832086	16.75512594	17.01026133	16.91114064	17.15470098	17.13711885	17.29234095	17.08799883	16.76610577	17.06753655	16.91010949	16.90894902	16.99031126	16.81172634	16.8863449	16.8560698
O00571	DDX3X	O00571;O15523	16.37353204	16.31894105	16.27471616	16.59131112	16.46810695	16.56325874	15.73591745	15.76480011	15.98840227	16.23344859	15.91232664	16.3461485	16.30991952	16.12621366	16.4129674	16.30806672	16.09969945	16.26671639	16.42132193	16.17604993	16.3818361	16.10266808	15.93198947	15.89324578
O00571	DDX3X	O00571;O15523;Q9NQI0	16.86724699	17.20971039	17.50159231	17.50246415	17.37071112	16.69319617	18.04333665	18.22444922	18.08808512	16.94425233	17.23062225	15.83964128	17.96476214	17.33169039	17.84387546	16.96012883	18.23732548	18.08300688	18.38233679	16.95205256	17.55214151	17.99070725	17.97570647	17.00918145
O00584	RNASET2	O00584	10.86669129	12.68681059	13.0355473	11.85419058	12.50492406	12.30539583	12.17096578	10.70407076	8.3190758	12.2200349	12.47231807	11.42718713	10.18583448	10.92902916	13.63794363	12.23910106	12.75276644	10.54314517	10.29809384	11.89071564	8.057533248	11.47512326	12.86499205	9.080276529
O00625	PIR	O00625	16.10139666	15.98332356	16.22176925	16.10488953	16.31735251	16.47668331	16.10920721	16.26649169	15.9264312	16.00348221	16.08286285	15.84299407	16.08411759	16.12034506	16.01339663	16.5095304	15.83384998	15.9371604	15.0148546	15.94050338	15.80226058	15.88781171	15.93572854	16.01994361
O00629	KPNA4	O00629	16.43438766	16.72114459	16.89147296	16.93286875	16.70843543	16.77874642	15.84122385	15.89437736	16.19315557	16.28449401	16.40087243	15.68146382	16.59945979	16.73366658	16.97144707	16.68902113	16.210348	16.56175453	16.23061042	16.49490429	16.73423277	15.77713444	16.53927673	16.62099612
O00712	NFIB	O00712	15.05967606	14.91236496	14.86812045	14.66561975	14.88681095	14.57757758	14.67288891	14.44659948	14.86480806	14.76713286	15.16702979	13.82243059	14.86593548	14.6829582	14.69132445	15.31739344	14.61723912	14.59909664	14.38260518	14.14160719	14.04941862	14.87686648	14.22901959	14.21123801
O00716	E2F3	O00716	12.91554522	NA	12.52287686	NA	13.79360517	13.51755791	12.26531437	12.5826719	12.13356397	13.73017304	13.04986799	13.31860186	12.72711128	12.73454814	NA	12.97526734	NA	13.08832095	NA	12.35212552	NA	12.71123244	12.47942055	13.25812899
O00743	PPP6C	O00743	15.39389559	14.90234199	14.70912629	15.98538966	15.35441282	15.64755187	14.74807709	14.39434098	14.82305943	15.25551212	15.63187555	14.78142883	15.36609842	15.23879543	15.01146809	15.30648395	15.0039323	15.31108603	14.73439717	14.76132876	15.06003484	13.6748831	15.09747681	14.90601558
O00748	CES2	O00748	14.29620193	14.28273606	14.07837231	13.65300833	14.13463837	14.44019759	13.91978777	13.18677912	13.87249756	13.97363391	14.05071864	14.1884725	13.79237706	14.00983772	14.05939001	13.94002921	13.73190036	14.09137721	12.38514484	13.81460839	13.77408457	13.33429712	13.22906585	13.52252277
O00754	MAN2B1	O00754	13.56834256	14.16101086	13.53284781	13.69435677	14.03779186	14.41208464	13.27419482	13.42273418	12.86313555	13.55075505	13.47021181	13.46879055	13.72214917	13.74784468	13.83226349	13.72550784	13.29198817	13.24404694	12.64377583	13.67701894	13.11488743	12.82637689	12.91225066	13.49089847
O00762	UBE2C	O00762	16.35956547	16.55470659	16.54188446	16.23348231	16.41147618	16.47472289	16.73397096	16.76760591	16.16626815	16.65340573	16.70492525	16.79376601	16.79440376	16.78618827	16.77473071	16.87137606	16.87554193	16.81473306	16.09927271	16.10305016	16.18421813	16.33790802	15.9405964	16.34401142
O00764	PDXK	O00764	15.1465417	14.82667202	15.16151199	15.46555078	15.15221715	15.76197759	15.58755945	15.05079753	14.77705205	15.25387398	15.68485833	15.19037145	15.12471062	15.16191969	15.20070923	15.71184845	14.76687569	15.16056924	14.99882315	15.35670082	15.43046828	15.27868029	14.36222521	15.2294948
O00767	SCD	O00767	15.92499386	16.04553619	15.24561698	17.02107982	16.22162281	17.42482289	12.53176171	14.20124551	NA	13.05719129	14.71075319	13.75368795	16.20828153	16.17330387	17.74447074	15.64692037	13.66573122	17.10293378	12.50731821	12.77869121	14.08120425	14.5152547	14.01593801	12.98320839
